eligibility_datetime_utc,item_id,eligibility,message
2025-06-07 08:50:06,287,True,
2025-06-07 08:50:06,288,True,
2025-06-07 08:50:06,289,True,
2025-06-07 08:50:06,91,True,
2025-06-07 08:50:06,93,True,
2025-06-07 08:50:06,290,True,
2025-06-07 08:50:06,84,True,
2025-06-07 08:50:06,126,True,
2025-06-07 08:50:06,119,True,
2025-06-07 08:50:06,131,True,
2025-06-07 08:50:06,103,True,
2025-06-07 08:50:06,115,True,
2025-06-07 08:50:06,110,True,
2025-06-07 08:50:06,112,True,
2025-06-07 08:50:06,111,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,121,True,
2025-06-07 08:50:06,132,True,
2025-06-07 08:50:06,117,True,
2025-06-07 08:50:06,114,True,
2025-06-07 08:50:06,97,True,
2025-06-07 08:50:06,118,True,
2025-06-07 08:50:06,108,True,
2025-06-07 08:50:06,120,True,
2025-06-07 08:50:06,95,True,
2025-06-07 08:50:06,291,True,
2025-06-07 08:50:06,100,True,
2025-06-07 08:50:06,96,True,
2025-06-07 08:50:06,107,True,
2025-06-07 08:50:06,141,True,
2025-06-07 08:50:06,147,True,
2025-06-07 08:50:06,151,True,
2025-06-07 08:50:06,148,True,
2025-06-07 08:50:06,128,True,
2025-06-07 08:50:06,122,True,
2025-06-07 08:50:06,292,True,
2025-06-07 08:50:06,99,True,
2025-06-07 08:50:06,149,True,
2025-06-07 08:50:06,139,True,
2025-06-07 08:50:06,140,True,
2025-06-07 08:50:06,144,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,69,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,90,True,
2025-06-07 08:50:06,76,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,73,True,
2025-06-07 08:50:06,82,True,
2025-06-07 08:50:06,77,True,
2025-06-07 08:50:06,293,True,
2025-06-07 08:50:06,87,True,
2025-06-07 08:50:06,145,True,
2025-06-07 08:50:06,143,True,
2025-06-07 08:50:06,135,True,
2025-06-07 08:50:06,138,True,
2025-06-07 08:50:06,294,True,
2025-06-07 08:50:06,295,True,
2025-06-07 08:50:06,296,True,
2025-06-07 08:50:06,297,True,
2025-06-07 08:50:06,125,True,
2025-06-07 08:50:06,127,True,
2025-06-07 08:50:06,113,True,
2025-06-07 08:50:06,101,True,
2025-06-07 08:50:06,86,True,
2025-06-07 08:50:06,74,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,78,True,
2025-06-07 08:50:06,79,True,
2025-06-07 08:50:06,133,True,
2025-06-07 08:50:06,136,True,
2025-06-07 08:50:06,134,True,
2025-06-07 08:50:06,92,True,
2025-06-07 08:50:06,130,True,
2025-06-07 08:50:06,72,True,
2025-06-07 08:50:06,80,True,
2025-06-07 08:50:06,298,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:06,299,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:06,300,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:06,301,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:06,302,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:06,156,True,
2025-06-07 08:50:06,158,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,157,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,159,True,
2025-06-07 08:50:06,303,True,
2025-06-07 08:50:06,304,True,
2025-06-07 08:50:06,305,True,
2025-06-07 08:50:06,306,True,
2025-06-07 08:50:06,307,True,
2025-06-07 08:50:06,155,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,308,True,
2025-06-07 08:50:06,70,True,
2025-06-07 08:50:06,71,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,88,True,
2025-06-07 08:50:06,85,True,
2025-06-07 08:50:06,309,True,
2025-06-07 08:50:06,161,True,
2025-06-07 08:50:06,160,True,
2025-06-07 08:50:06,310,True,
2025-06-07 08:50:06,311,True,
2025-06-07 08:50:06,312,True,
2025-06-07 08:50:06,313,True,
2025-06-07 08:50:06,162,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,174,True,
2025-06-07 08:50:06,164,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,165,True,
2025-06-07 08:50:06,163,True,
2025-06-07 08:50:06,167,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,173,True,
2025-06-07 08:50:06,170,True,
2025-06-07 08:50:06,166,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,171,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,168,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,169,True,
2025-06-07 08:50:06,172,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,176,True,
2025-06-07 08:50:06,175,True,
2025-06-07 08:50:06,177,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,314,True,
2025-06-07 08:50:06,315,True,
2025-06-07 08:50:06,316,True,
2025-06-07 08:50:06,317,True,
2025-06-07 08:50:06,318,True,
2025-06-07 08:50:06,319,True,
2025-06-07 08:50:06,320,True,
2025-06-07 08:50:06,321,True,
2025-06-07 08:50:06,322,True,
2025-06-07 08:50:06,323,True,
2025-06-07 08:50:06,324,True,
2025-06-07 08:50:06,248,True,
2025-06-07 08:50:06,242,True,
2025-06-07 08:50:06,241,True,
2025-06-07 08:50:06,236,True,
2025-06-07 08:50:06,244,True,
2025-06-07 08:50:06,246,True,
2025-06-07 08:50:06,247,True,
2025-06-07 08:50:06,240,True,
2025-06-07 08:50:06,239,True,
2025-06-07 08:50:06,245,True,
2025-06-07 08:50:06,243,True,
2025-06-07 08:50:06,238,True,
2025-06-07 08:50:06,237,True,
2025-06-07 08:50:06,235,True,
2025-06-07 08:50:06,234,True,
2025-06-07 08:50:06,325,True,
2025-06-07 08:50:06,233,True,
2025-06-07 08:50:06,232,True,
2025-06-07 08:50:06,231,True,
2025-06-07 08:50:06,230,True,
2025-06-07 08:50:06,228,True,
2025-06-07 08:50:06,229,True,
2025-06-07 08:50:06,227,True,
2025-06-07 08:50:06,223,True,
2025-06-07 08:50:06,224,True,
2025-06-07 08:50:06,221,True,
2025-06-07 08:50:06,217,True,
2025-06-07 08:50:06,225,True,
2025-06-07 08:50:06,220,True,
2025-06-07 08:50:06,226,True,
2025-06-07 08:50:06,219,True,
2025-06-07 08:50:06,211,True,
2025-06-07 08:50:06,326,True,
2025-06-07 08:50:06,210,True,
2025-06-07 08:50:06,201,True,
2025-06-07 08:50:06,327,True,
2025-06-07 08:50:06,328,True,
2025-06-07 08:50:06,207,True,
2025-06-07 08:50:06,198,True,
2025-06-07 08:50:06,205,True,
2025-06-07 08:50:06,209,True,
2025-06-07 08:50:06,329,True,
2025-06-07 08:50:06,203,True,
2025-06-07 08:50:06,330,True,
2025-06-07 08:50:06,208,True,
2025-06-07 08:50:06,206,True,
2025-06-07 08:50:06,202,True,
2025-06-07 08:50:06,197,True,
2025-06-07 08:50:06,196,True,
2025-06-07 08:50:06,204,True,
2025-06-07 08:50:06,200,True,
2025-06-07 08:50:06,199,True,
2025-06-07 08:50:06,194,True,
2025-06-07 08:50:06,192,True,
2025-06-07 08:50:06,195,True,
2025-06-07 08:50:06,193,True,
2025-06-07 08:50:06,191,True,
2025-06-07 08:50:06,190,True,
2025-06-07 08:50:06,189,True,
2025-06-07 08:50:06,187,True,
2025-06-07 08:50:06,188,True,
2025-06-07 08:50:06,186,True,
2025-06-07 08:50:06,184,True,
2025-06-07 08:50:06,185,True,
2025-06-07 08:50:06,180,True,
2025-06-07 08:50:06,179,True,
2025-06-07 08:50:06,182,True,
2025-06-07 08:50:06,331,True,
2025-06-07 08:50:06,178,True,
2025-06-07 08:50:06,181,True,
2025-06-07 08:50:06,183,True,
2025-06-07 08:50:06,216,True,
2025-06-07 08:50:06,332,True,
2025-06-07 08:50:06,213,True,
2025-06-07 08:50:06,222,True,
2025-06-07 08:50:06,214,True,
2025-06-07 08:50:06,218,True,
2025-06-07 08:50:06,215,True,
2025-06-07 08:50:06,212,True,
2025-06-07 08:50:06,251,True,
2025-06-07 08:50:06,257,True,
2025-06-07 08:50:06,254,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,250,True,
2025-06-07 08:50:06,260,True,
2025-06-07 08:50:06,255,True,
2025-06-07 08:50:06,258,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,256,True,
2025-06-07 08:50:06,253,True,
2025-06-07 08:50:06,263,True,
2025-06-07 08:50:06,261,True,
2025-06-07 08:50:06,259,True,
2025-06-07 08:50:06,262,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,252,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,249,True,
2025-06-07 08:50:06,333,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:06,267,True,
2025-06-07 08:50:06,264,True,
2025-06-07 08:50:06,269,True,
2025-06-07 08:50:06,268,True,
2025-06-07 08:50:06,334,True,
2025-06-07 08:50:06,335,True,
2025-06-07 08:50:06,336,True,
2025-06-07 08:50:06,266,True,
2025-06-07 08:50:06,265,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,29,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,270,True,
2025-06-08 08:50:06,31,True,
2025-06-08 08:50:06,26,True,
2025-06-08 08:50:06,25,True,
2025-06-08 08:50:06,34,True,
2025-06-08 08:50:06,28,True,
2025-06-08 08:50:06,32,True,
2025-06-08 08:50:06,127,True,
2025-06-08 08:50:06,113,True,
2025-06-08 08:50:06,33,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,27,True,
2025-06-08 08:50:06,23,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,24,True,
2025-06-08 08:50:06,35,True,
2025-06-08 08:50:06,30,True,
2025-06-08 08:50:06,36,True,
2025-06-08 08:50:06,19,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,15,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,16,True,
2025-06-08 08:50:06,18,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,17,True,
2025-06-08 08:50:06,21,True,
2025-06-08 08:50:06,20,True,
2025-06-08 08:50:06,22,True,
2025-06-08 08:50:06,13,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,38,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,5,True,
2025-06-08 08:50:06,7,True,
2025-06-08 08:50:06,42,True,
2025-06-08 08:50:06,14,True,
2025-06-08 08:50:06,10,True,
2025-06-08 08:50:06,6,True,
2025-06-08 08:50:06,271,True,
2025-06-08 08:50:06,4,True,
2025-06-08 08:50:06,40,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,8,True,
2025-06-08 08:50:06,39,True,
2025-06-08 08:50:06,9,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,3,True,
2025-06-08 08:50:06,43,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,11,True,
2025-06-08 08:50:06,2,True,
2025-06-08 08:50:06,41,True,
2025-06-08 08:50:06,44,True,
2025-06-08 08:50:06,1,True,
2025-06-08 08:50:06,12,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,0,True,
2025-06-08 08:50:06,37,True,
2025-06-08 08:50:06,49,True,
2025-06-08 08:50:06,52,True,
2025-06-08 08:50:06,50,True,
2025-06-08 08:50:06,46,True,
2025-06-08 08:50:06,48,True,
2025-06-08 08:50:06,45,True,
2025-06-08 08:50:06,47,True,
2025-06-08 08:50:06,51,True,
2025-06-08 08:50:06,272,True,
2025-06-08 08:50:06,273,True,
2025-06-08 08:50:06,274,True,
2025-06-08 08:50:06,275,True,
2025-06-08 08:50:06,56,True,
2025-06-08 08:50:06,55,True,
2025-06-08 08:50:06,53,True,
2025-06-08 08:50:06,54,True,
2025-06-08 08:50:06,276,True,
2025-06-08 08:50:06,277,True,
2025-06-08 08:50:06,278,True,
2025-06-08 08:50:06,279,True,
2025-06-08 08:50:06,280,True,
2025-06-08 08:50:06,62,True,
2025-06-08 08:50:06,60,True,
2025-06-08 08:50:06,63,True,
2025-06-08 08:50:06,61,True,
2025-06-08 08:50:06,57,True,
2025-06-08 08:50:06,281,True,
2025-06-08 08:50:06,58,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,59,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,64,True,
2025-06-08 08:50:06,68,True,
2025-06-08 08:50:06,65,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,101,True,
2025-06-08 08:50:06,67,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,66,True,
2025-06-08 08:50:06,154,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,152,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,282,True,
2025-06-08 08:50:06,153,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,283,True,
2025-06-08 08:50:06,83,True,
2025-06-08 08:50:06,75,True,
2025-06-08 08:50:06,81,True,
2025-06-08 08:50:06,284,True,
2025-06-08 08:50:06,285,True,
2025-06-08 08:50:06,89,True,
2025-06-08 08:50:06,286,True,
2025-06-08 08:50:06,137,True,
2025-06-08 08:50:06,146,True,
2025-06-08 08:50:06,142,True,
2025-06-08 08:50:06,150,True,
2025-06-08 08:50:06,102,True,
2025-06-08 08:50:06,123,True,
2025-06-08 08:50:06,105,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,116,True,
2025-06-08 08:50:06,94,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,98,True,
2025-06-08 08:50:06,124,True,
2025-06-08 08:50:06,106,True,
2025-06-08 08:50:06,287,True,
2025-06-08 08:50:06,288,True,
2025-06-08 08:50:06,289,True,
2025-06-08 08:50:06,91,True,
2025-06-08 08:50:06,93,True,
2025-06-08 08:50:06,290,True,
2025-06-08 08:50:06,84,True,
2025-06-08 08:50:06,126,True,
2025-06-08 08:50:06,119,True,
2025-06-08 08:50:06,131,True,
2025-06-08 08:50:06,103,True,
2025-06-08 08:50:06,115,True,
2025-06-08 08:50:06,110,True,
2025-06-08 08:50:06,112,True,
2025-06-08 08:50:06,111,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,121,True,
2025-06-08 08:50:06,132,True,
2025-06-08 08:50:06,117,True,
2025-06-08 08:50:06,114,True,
2025-06-08 08:50:06,97,True,
2025-06-08 08:50:06,118,True,
2025-06-08 08:50:06,129,True,
2025-06-08 08:50:06,104,True,
2025-06-08 08:50:06,109,True,
2025-06-08 08:50:06,108,True,
2025-06-08 08:50:06,120,True,
2025-06-08 08:50:06,95,True,
2025-06-08 08:50:06,291,True,
2025-06-08 08:50:06,100,True,
2025-06-08 08:50:06,96,True,
2025-06-08 08:50:06,107,True,
2025-06-08 08:50:06,141,True,
2025-06-08 08:50:06,147,True,
2025-06-08 08:50:06,151,True,
2025-06-08 08:50:06,148,True,
2025-06-08 08:50:06,128,True,
2025-06-08 08:50:06,122,True,
2025-06-08 08:50:06,292,True,
2025-06-08 08:50:06,99,True,
2025-06-08 08:50:06,149,True,
2025-06-08 08:50:06,139,True,
2025-06-08 08:50:06,140,True,
2025-06-08 08:50:06,144,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,69,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,90,True,
2025-06-08 08:50:06,76,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,73,True,
2025-06-08 08:50:06,82,True,
2025-06-08 08:50:06,77,True,
2025-06-08 08:50:06,293,True,
2025-06-08 08:50:06,87,True,
2025-06-08 08:50:06,145,True,
2025-06-08 08:50:06,143,True,
2025-06-08 08:50:06,135,True,
2025-06-08 08:50:06,138,True,
2025-06-08 08:50:06,294,True,
2025-06-08 08:50:06,295,True,
2025-06-08 08:50:06,296,True,
2025-06-08 08:50:06,297,True,
2025-06-08 08:50:06,125,True,
2025-06-08 08:50:06,86,True,
2025-06-08 08:50:06,74,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,78,True,
2025-06-08 08:50:06,79,True,
2025-06-08 08:50:06,133,True,
2025-06-08 08:50:06,136,True,
2025-06-08 08:50:06,134,True,
2025-06-08 08:50:06,92,True,
2025-06-08 08:50:06,130,True,
2025-06-08 08:50:06,72,True,
2025-06-08 08:50:06,80,True,
2025-06-08 08:50:06,298,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-08 08:50:06,299,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-08 08:50:06,300,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-08 08:50:06,301,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-08 08:50:06,302,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-08 08:50:06,156,True,
2025-06-08 08:50:06,158,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,157,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,159,True,
2025-06-08 08:50:06,303,True,
2025-06-08 08:50:06,304,True,
2025-06-08 08:50:06,305,True,
2025-06-08 08:50:06,306,True,
2025-06-08 08:50:06,307,True,
2025-06-08 08:50:06,155,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,308,True,
2025-06-08 08:50:06,70,True,
2025-06-08 08:50:06,71,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,88,True,
2025-06-08 08:50:06,85,True,
2025-06-08 08:50:06,309,True,
2025-06-08 08:50:06,161,True,
2025-06-08 08:50:06,160,True,
2025-06-08 08:50:06,310,True,
2025-06-08 08:50:06,311,True,
2025-06-08 08:50:06,312,True,
2025-06-08 08:50:06,313,True,
2025-06-08 08:50:06,162,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,164,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,165,True,
2025-06-08 08:50:06,163,True,
2025-06-08 08:50:06,167,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,173,True,
2025-06-08 08:50:06,170,True,
2025-06-08 08:50:06,166,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,171,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,168,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,169,True,
2025-06-08 08:50:06,172,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,176,True,
2025-06-08 08:50:06,175,True,
2025-06-08 08:50:06,177,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06,314,True,
2025-06-08 08:50:06,315,True,
2025-06-08 08:50:06,316,True,
2025-06-08 08:50:06,317,True,
2025-06-08 08:50:06,318,True,
2025-06-08 08:50:06,319,True,
2025-06-08 08:50:06,320,True,
2025-06-08 08:50:06,321,True,
2025-06-08 08:50:06,322,True,
2025-06-08 08:50:06,323,True,
2025-06-08 08:50:06,324,True,
2025-06-08 08:50:06,248,True,
2025-06-08 08:50:06,242,True,
2025-06-08 08:50:06,241,True,
2025-06-08 08:50:06,236,True,
2025-06-08 08:50:06,244,True,
2025-06-08 08:50:06,246,True,
2025-06-08 08:50:06,247,True,
2025-06-08 08:50:06,240,True,
2025-06-08 08:50:06,239,True,
2025-06-08 08:50:06,245,True,
2025-06-08 08:50:06,243,True,
2025-06-08 08:50:06,238,True,
2025-06-08 08:50:06,237,True,
2025-06-08 08:50:06,235,True,
2025-06-08 08:50:06,234,True,
2025-06-08 08:50:06,325,True,
2025-06-08 08:50:06,233,True,
2025-06-08 08:50:06,232,True,
2025-06-08 08:50:06,231,True,
2025-06-08 08:50:06,230,True,
2025-06-08 08:50:06,228,True,
2025-06-08 08:50:06,229,True,
2025-06-08 08:50:06,227,True,
2025-06-08 08:50:06,223,True,
2025-06-08 08:50:06,224,True,
2025-06-08 08:50:06,221,True,
2025-06-08 08:50:06,217,True,
2025-06-08 08:50:06,225,True,
2025-06-08 08:50:06,220,True,
2025-06-08 08:50:06,226,True,
2025-06-08 08:50:06,219,True,
2025-06-08 08:50:06,211,True,
2025-06-08 08:50:06,326,True,
2025-06-08 08:50:06,210,True,
2025-06-08 08:50:06,201,True,
2025-06-08 08:50:06,327,True,
2025-06-08 08:50:06,328,True,
2025-06-08 08:50:06,207,True,
2025-06-08 08:50:06,198,True,
2025-06-08 08:50:06,205,True,
2025-06-08 08:50:06,209,True,
2025-06-08 08:50:06,329,True,
2025-06-08 08:50:06,203,True,
2025-06-08 08:50:06,330,True,
2025-06-08 08:50:06,208,True,
2025-06-08 08:50:06,206,True,
2025-06-08 08:50:06,202,True,
2025-06-08 08:50:06,197,True,
2025-06-08 08:50:06,196,True,
2025-06-08 08:50:06,204,True,
2025-06-08 08:50:06,200,True,
2025-06-08 08:50:06,199,True,
2025-06-08 08:50:06,194,True,
2025-06-08 08:50:06,192,True,
2025-06-08 08:50:06,195,True,
2025-06-08 08:50:06,193,True,
2025-06-08 08:50:06,191,True,
2025-06-08 08:50:06,190,True,
2025-06-08 08:50:06,189,True,
2025-06-08 08:50:06,187,True,
2025-06-08 08:50:06,188,True,
2025-06-08 08:50:06,186,True,
2025-06-08 08:50:06,184,True,
2025-06-08 08:50:06,185,True,
2025-06-08 08:50:06,180,True,
2025-06-08 08:50:06,179,True,
2025-06-08 08:50:06,182,True,
2025-06-08 08:50:06,331,True,
2025-06-08 08:50:06,178,True,
2025-06-08 08:50:06,181,True,
